match_id,date,time,home_team,away_team,home_score,away_score,stadium,city,round,referee_name,attendance,season_label,season_start_year,season_end_year,stage,source_file
36,Fri ,7:45:00 PM,Najran,Al-Nassr,1,1,AlAkhdoud Club Stadium,Najran,6,Saad Al-Kathiri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
37,Wed ,7:45:00 PM,Al-Ahli,Najran,0,1,AlAkhdoud Club Stadium,Najran,7,Abdelrahman Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
38,Wed ,7:45:00 PM,Al-Raed,Al-Hilal,0,2,King Abdullah Sport City Stadium,Buraidah,7,Abdulrahman Al-Amri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
39,Wed ,7:45:00 PM,Al-Fateh,Al-Qadsiah,5,0,Prince Abdullah Bin Jalawi Sport City Stadium,Al-Ahsa,7,Saad Al-Kathiri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
40,Wed ,7:45:00 PM,Al-Hazem,Al-Shabab,1,2,Alhazm Club Stadium,Al-Ras,7,Daloukas Georgios,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
43,Mon ,7:40:00 PM,Al-Hilal,Al-Hazem,4,0,Prince Faisal bin Fahad Stadium,Riyadh,8,Fahad Al-Mirdasi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
44,Mon ,7:40:00 PM,Al-Qadsiah,Al-Raed,0,0,Prince Saud Bin Jalawi Sport City Stadium,Al-Khobar,8,Meree Al-Awagi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
45,Mon ,7:40:00 PM,Najran,Al-Fateh,1,1,AlAkhdoud Club Stadium,Najran,8,Abdulrahman Al-Amri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
47,Tue ,7:40:00 PM,Al-Shabab,Al-Ettifaq,4,1,Prince Faisal bin Fahad Stadium,Riyadh,8,Kever Saschai,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
48,Tue ,7:40:00 PM,Al-Wehda,Al-Ahli,1,1,King Abdul Aziz Sport City Stadium,Makkah,8,Khalil Al-Ghamdi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
24,Wed ,7:40:00 PM,Al-Ittihad,Najran,3,1,Prince Abdullah Al-Faisal Stadium,Jeddah,4,Abbas Ibrahim,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
49,Sat ,7:35:00 PM,Al-Ahli,Al-Nassr,3,3,Prince Abdullah Al-Faisal Stadium,Jeddah,9,Zsolt Szabo,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
50,Sat ,7:35:00 PM,Al-Fateh,Al-Wehda,0,0,Prince Abdullah Bin Jalawi Sport City Stadium,Al-Ahsa,9,Saleh Al-Aqeel,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
51,Sat ,7:35:00 PM,Al-Ettifaq,Al-Hilal,0,2,Prince Mohamed bin Fahd Stadium,Dammam,9,Abdelrahman Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
52,Sun ,7:35:00 PM,Al-Hazem,Al-Qadsiah,1,1,Alhazm Club Stadium,Al-Ras,9,Michael Koukoulakis,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
53,Mon ,7:35:00 PM,Al-Shabab,Al-Ittihad,1,0,Prince Faisal bin Fahad Stadium,Riyadh,9,Istvan Vad,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
54,Mon ,7:35:00 PM,Al-Raed,Najran,2,2,King Abdullah Sport City Stadium,Buraidah,9,Abdullah Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
42,Tue ,7:35:00 PM,Al-Ettifaq,Al-Ittihad,2,1,Prince Mohamed bin Fahd Stadium,Dammam,7,Abdulrahman Al-Amri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
55,Thu ,7:35:00 PM,Al-Hilal,Al-Shabab,2,2,Prince Faisal bin Fahad Stadium,Riyadh,10,Victor Kassai,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
57,Thu ,7:35:00 PM,Najran,Al-Hazem,2,4,AlAkhdoud Club Stadium,Najran,10,Mansor Al-Shamari,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
59,Fri ,7:35:00 PM,Al-Nassr,Al-Fateh,3,1,Prince Faisal bin Fahad Stadium,Riyadh,10,Fahad Al-Mirdasi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
60,Fri ,7:35:00 PM,Al-Wehda,Al-Raed,4,1,King Abdul Aziz Sport City Stadium,Makkah,10,Daffer Al-Shehri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
56,Sat ,7:35:00 PM,Al-Qadsiah,Al-Ettifaq,1,1,Prince Saud Bin Jalawi Sport City Stadium,Al-Khobar,10,Saad Al-Kathiri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
58,Sat ,7:35:00 PM,Al-Ittihad,Al-Ahli,2,1,Prince Abdullah Al-Faisal Stadium,Jeddah,10,Serge Gumienny,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
61,Wed ,7:35:00 PM,Al-Raed,Al-Nassr,0,0,King Abdullah Sport City Stadium,Buraidah,11,Meree Al-Awagi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
62,Wed ,7:35:00 PM,Al-Qadsiah,Al-Shabab,0,3,Prince Saud Bin Jalawi Sport City Stadium,Al-Khobar,11,Jerome Efong Nzolo,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
63,Wed ,7:35:00 PM,Al-Hazem,Al-Wehda,1,2,Alhazm Club Stadium,Al-Ras,11,Fahad Al-Mirdasi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
64,Thu ,7:35:00 PM,Al-Hilal,Al-Ittihad,5,0,Prince Faisal bin Fahad Stadium,Riyadh,11,Luc Wouters,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
65,Thu ,7:35:00 PM,Al-Ahli,Al-Fateh,1,1,Prince Abdullah Al-Faisal Stadium,Jeddah,11,Yahya Hazzazi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
66,Thu ,7:35:00 PM,Al-Ettifaq,Najran,3,1,Prince Mohamed bin Fahd Stadium,Dammam,11,Metref Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
67,Tue ,7:40:00 PM,Al-Hilal,Al-Qadsiah,2,1,Prince Faisal bin Fahad Stadium,Riyadh,12,Daffer Al-Shehri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
68,Tue ,7:40:00 PM,Al-Ittihad,Al-Fateh,1,1,Prince Abdullah Al-Faisal Stadium,Jeddah,12,Abdullah Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
69,Tue ,7:40:00 PM,Al-Raed,Al-Ahli,1,2,King Abdullah Sport City Stadium,Buraidah,12,Mansor Al-Shamari,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
70,Tue ,7:40:00 PM,Al-Hazem,Al-Nassr,2,2,Alhazm Club Stadium,Al-Ras,12,Abdulrahman Al-Amri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
71,Wed ,7:40:00 PM,Al-Ettifaq,Al-Wehda,1,3,Prince Mohamed bin Fahd Stadium,Dammam,12,Metref Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
72,Wed ,7:40:00 PM,Al-Shabab,Najran,1,0,Prince Faisal bin Fahad Stadium,Riyadh,12,Cyril Zimmermann,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
73,Sat ,7:40:00 PM,Al-Ahli,Al-Hazem,2,1,Prince Abdullah Al-Faisal Stadium,Jeddah,13,Abdullah Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
74,Sat ,7:40:00 PM,Al-Qadsiah,Al-Ittihad,3,3,Prince Saud Bin Jalawi Sport City Stadium,Al-Khobar,13,Fahad Al-Mirdasi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
75,Sat ,7:40:00 PM,Al-Fateh,Al-Raed,2,0,Prince Abdullah Bin Jalawi Sport City Stadium,Al-Ahsa,13,Abbas Ibrahim,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
76,Sun ,7:40:00 PM,Al-Nassr,Al-Ettifaq,1,0,Prince Faisal bin Fahad Stadium,Riyadh,13,Khalil Al-Ghamdi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
77,Sun ,7:40:00 PM,Al-Wehda,Al-Shabab,1,1,King Abdul Aziz Sport City Stadium,Makkah,13,Daloukas Georgios,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
78,Sun ,7:40:00 PM,Najran,Al-Hilal,1,2,AlAkhdoud Club Stadium,Najran,13,Saad Al-Kathiri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
79,Thu ,3:15:00 PM,Al-Hilal,Al-Wehda,3,1,Prince Faisal bin Fahad Stadium,Riyadh,14,Abdulrahman Al-Amri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
80,Thu ,3:20:00 PM,Al-Hazem,Al-Fateh,2,1,Alhazm Club Stadium,Al-Ras,14,Abdelrahman Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
81,Thu ,7:40:00 PM,Al-Ittihad,Al-Raed,3,2,Prince Abdullah Al-Faisal Stadium,Jeddah,14,Daffer Al-Shehri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
82,Thu ,7:40:00 PM,Al-Qadsiah,Najran,1,0,Prince Saud Bin Jalawi Sport City Stadium,Al-Khobar,14,Meree Al-Awagi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
83,Fri ,3:15:00 PM,Al-Shabab,Al-Nassr,3,2,Prince Faisal bin Fahad Stadium,Riyadh,14,Vasilios Pamporidis,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
84,Fri ,7:40:00 PM,Al-Ettifaq,Al-Ahli,0,0,Prince Mohamed bin Fahd Stadium,Dammam,14,Fahad Al-Mirdasi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
88,Thu ,3:15:00 PM,Al-Nassr,Al-Hilal,2,1,King Fahad International Stadium,Riyadh,15,KAKOS Anastasios,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
87,Fri ,3:25:00 PM,Al-Raed,Al-Hazem,1,1,King Abdullah Sport City Stadium,Buraidah,15,Zsolt Szabo,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
85,Fri ,7:45:00 PM,Al-Fateh,Al-Ettifaq,0,3,Prince Abdullah Bin Jalawi Sport City Stadium,Al-Ahsa,15,Meree Al-Awagi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
86,Fri ,7:45:00 PM,Al-Ahli,Al-Shabab,1,1,Prince Abdullah Al-Faisal Stadium,Jeddah,15,Abdulrahman Al-Amri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
89,Fri ,7:45:00 PM,Al-Wehda,Al-Qadsiah,2,1,King Abdul Aziz Sport City Stadium,Makkah,15,Saad Al-Kathiri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
90,Fri ,7:45:00 PM,Najran,Al-Ittihad,2,3,AlAkhdoud Club Stadium,Najran,15,Khalil Al-Ghamdi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
91,Wed ,7:50:00 PM,Al-Ittihad,Al-Hazem,5,2,Prince Abdullah Al-Faisal Stadium,Jeddah,16,Meree Al-Awagi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
92,Wed ,7:50:00 PM,Al-Shabab,Al-Fateh,2,2,Prince Faisal bin Fahad Stadium,Riyadh,16,Daffer Al-Shehri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
93,Wed ,7:50:00 PM,Al-Qadsiah,Al-Nassr,0,2,Prince Saud Bin Jalawi Sport City Stadium,Al-Khobar,16,Victor Kassai,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
94,Thu ,7:50:00 PM,Al-Hilal,Al-Ahli,3,1,King Fahad International Stadium,Riyadh,16,Sandor Szabo,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
95,Thu ,7:50:00 PM,Al-Ettifaq,Al-Raed,3,0,Prince Mohamed bin Fahd Stadium,Dammam,16,Metref Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
96,Thu ,7:50:00 PM,Najran,Al-Wehda,0,5,AlAkhdoud Club Stadium,Najran,16,Abdulrahman Al-Amri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
46,Sun ,7:55:00 PM,Al-Ittihad,Al-Nassr,1,2,Prince Abdullah Al-Faisal Stadium,Jeddah,8,Fabian Mihaly,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
97,Wed ,7:55:00 PM,Al-Raed,Al-Shabab,1,1,King Abdullah Sport City Stadium,Buraidah,17,Fahad Al-Mirdasi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
98,Wed ,7:55:00 PM,Al-Ahli,Al-Qadsiah,3,2,Prince Abdullah Al-Faisal Stadium,Jeddah,17,Khalid Al-Zahrani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
99,Wed ,7:55:00 PM,Al-Fateh,Al-Hilal,0,4,Prince Abdullah Bin Jalawi Sport City Stadium,Al-Ahsa,17,Jerome Laperriere,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
100,Thu ,7:55:00 PM,Al-Nassr,Najran,3,2,AlAkhdoud Club Stadium,Najran,17,Meree Al-Awagi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
101,Thu ,7:55:00 PM,Al-Wehda,Al-Ittihad,1,3,King Abdul Aziz Sport City Stadium,Makkah,17,Abdelrahman Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
102,Thu ,7:55:00 PM,Al-Hazem,Al-Ettifaq,0,2,Alhazm Club Stadium,Al-Ras,17,Abbas Ibrahim,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
103,Mon ,8:00:00 PM,Al-Shabab,Al-Hazem,0,2,Prince Faisal bin Fahad Stadium,Riyadh,18,Khalid Al-Zahrani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
104,Mon ,8:00:00 PM,Najran,Al-Ahli,2,1,AlAkhdoud Club Stadium,Najran,18,Daffer Al-Shehri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
105,Mon ,8:00:00 PM,Al-Qadsiah,Al-Fateh,0,1,Prince Saud Bin Jalawi Sport City Stadium,Al-Khobar,18,Carlo Bertolini,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
106,Tue ,8:00:00 PM,Al-Hilal,Al-Raed,2,1,Prince Faisal bin Fahad Stadium,Riyadh,18,Abdelrahman Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
107,Tue ,8:00:00 PM,Al-Wehda,Al-Nassr,0,2,King Abdul Aziz Sport City Stadium,Makkah,18,Abdulrahman Al-Amri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
108,Tue ,8:00:00 PM,Al-Ittihad,Al-Ettifaq,1,1,Prince Abdullah Al-Faisal Stadium,Jeddah,18,Saad Al-Kathiri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
109,Sat ,8:00:00 PM,Al-Ettifaq,Al-Shabab,0,0,Prince Mohamed bin Fahd Stadium,Dammam,19,Abdullah Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
110,Sat ,8:00:00 PM,Al-Ahli,Al-Wehda,2,0,Prince Abdullah Al-Faisal Stadium,Jeddah,19,Metref Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
111,Sat ,8:00:00 PM,Al-Fateh,Najran,0,1,Prince Abdullah Bin Jalawi Sport City Stadium,Al-Ahsa,19,Abdelrahman Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
112,Sun ,8:00:00 PM,Al-Raed,Al-Qadsiah,2,0,King Abdullah Sport City Stadium,Buraidah,19,Abdulrahman Al-Amri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
113,Sun ,8:00:00 PM,Al-Hazem,Al-Hilal,0,2,Alhazm Club Stadium,Al-Ras,19,VLK Mario,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
114,Sun ,8:00:00 PM,Al-Nassr,Al-Ittihad,0,1,King Fahad International Stadium,Riyadh,19,MALEK Robert,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
115,Thu ,8:10:00 PM,Al-Hilal,Al-Ettifaq,1,0,King Fahad International Stadium,Riyadh,20,TRUTZ Richard,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
116,Thu ,8:10:00 PM,Al-Ittihad,Al-Shabab,1,2,Prince Abdullah Al-Faisal Stadium,Jeddah,20,Manuel Jorge Sousa,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
117,Thu ,8:10:00 PM,Al-Wehda,Al-Fateh,6,0,King Abdul Aziz Sport City Stadium,Makkah,20,Abdullah Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
118,Fri ,8:10:00 PM,Al-Qadsiah,Al-Hazem,3,1,Prince Saud Bin Jalawi Sport City Stadium,Al-Khobar,20,Abdelrahman Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
119,Fri ,8:10:00 PM,Najran,Al-Raed,0,1,AlAkhdoud Club Stadium,Najran,20,Fahad Al-Mirdasi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
120,Sat ,8:10:00 PM,Al-Nassr,Al-Ahli,1,1,King Fahad International Stadium,Riyadh,20,BORSKI Marcin,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
31,Mon ,8:10:00 PM,Al-Ittihad,Al-Wehda,2,0,Prince Abdullah Al-Faisal Stadium,Jeddah,6,PEREIRA Gomes Duarte Nuno,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
3,Thu ,8:20:00 PM,Al-Nassr,Al-Hazem,1,0,Prince Faisal bin Fahad Stadium,Riyadh,1,Abdullah Al-Qubaisi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
9,Thu ,8:20:00 PM,Al-Hazem,Al-Ahli,1,1,Alhazm Club Stadium,Al-Ras,2,Khalid Al-Zahrani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
41,Sun ,8:20:00 PM,Al-Nassr,Al-Wehda,1,0,Prince Faisal bin Fahad Stadium,Riyadh,7,Fahad Al-Oraini,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
26,Mon ,8:20:00 PM,Al-Raed,Al-Ettifaq,0,0,King Abdullah Sport City Stadium,Buraidah,5,Fahad Al-Mirdasi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
121,Sun ,8:30:00 PM,Al-Ahli,Al-Ittihad,0,1,Prince Abdullah Al-Faisal Stadium,Jeddah,21,Khalil Al-Ghamdi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
122,Sun ,8:30:00 PM,Al-Ettifaq,Al-Qadsiah,0,2,Prince Mohamed bin Fahd Stadium,Dammam,21,Abbas Ibrahim,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
123,Sun ,8:30:00 PM,Al-Raed,Al-Wehda,1,1,King Abdullah Sport City Stadium,Buraidah,21,Abdulrahman Al-Amri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
124,Sun ,8:30:00 PM,Al-Fateh,Al-Nassr,0,2,Prince Abdullah Bin Jalawi Sport City Stadium,Al-Ahsa,21,Abdulrahman Al-Ahmri,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
125,Sun ,8:30:00 PM,Al-Hazem,Najran,3,1,Alhazm Club Stadium,Al-Ras,21,Abdelrahman Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
126,Sun ,8:30:00 PM,Al-Shabab,Al-Hilal,1,2,King Fahad International Stadium,Riyadh,21,Abdullah Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
127,Thu ,8:30:00 PM,Al-Nassr,Al-Raed,4,2,King Fahad International Stadium,Riyadh,22,Khalil Al-Ghamdi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
128,Thu ,8:30:00 PM,Al-Shabab,Al-Qadsiah,0,1,Prince Faisal bin Fahad Stadium,Riyadh,22,Meree Al-Awagi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
129,Thu ,8:30:00 PM,Al-Wehda,Al-Hazem,0,0,King Abdul Aziz Sport City Stadium,Makkah,22,Saleh Al-Aqeel,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
130,Thu ,8:30:00 PM,Al-Fateh,Al-Ahli,3,1,Prince Abdullah Bin Jalawi Sport City Stadium,Al-Ahsa,22,Metref Al-Qahtani,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
131,Thu ,8:30:00 PM,Najran,Al-Ettifaq,3,2,AlAkhdoud Club Stadium,Najran,22,Abdullah Al-Qubaisi,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
132,Thu ,8:30:00 PM,Al-Ittihad,Al-Hilal,2,1,Prince Abdullah Al-Faisal Stadium,Jeddah,22,LOPES FERREIRA Joao Francisco,,2009-2010,2009,2010,SS,SPL-2009-2010-SS.csv
1,14.08.2010,21:45,Al-Fateh,Al Qadisiya,1,3,,,1,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
2,14.08.2010,22:00,Najran,Al-Nassr,0,1,,,1,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
3,14.08.2010,22:00,Al-Shabab,Al-Raed,0,2,,,1,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
4,14.08.2010,22:15,Al-Ittihad FC,Al-Ettifaq,2,1,,,1,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
5,15.08.2010,22:00,Al-Hilal,Al-Taawon,1,0,,,1,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
6,15.08.2010,22:15,Al Wehda,Al-Faisaly,3,3,,,1,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
7,15.08.2010,22:15,Al Ahli SC,Al-Hazem,1,0,,,1,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
8,19.08.2010,21:45,Al-Ettifaq,Al Ahli SC,4,3,,,2,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
9,19.08.2010,22:00,Al-Nassr,Al-Fateh,4,2,,,2,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
10,19.08.2010,22:15,Al-Taawon,Al-Shabab,4,1,,,2,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
11,20.08.2010,21:45,Al Qadisiya,Al Wehda,1,1,,,2,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
12,20.08.2010,22:00,Al-Faisaly,Al-Ittihad FC,0,2,,,2,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
13,20.08.2010,22:15,Al-Raed,Najran,3,2,,,2,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
14,20.08.2010,22:15,Al-Hazem,Al-Hilal,0,2,,,2,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
15,24.08.2010,22:00,Al-Shabab,Al-Ettifaq,2,1,,,3,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
16,24.08.2010,22:15,Al-Taawon,Al-Nassr,2,2,,,3,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
17,24.08.2010,22:15,Al-Hazem,Al Qadisiya,2,2,,,3,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
18,24.08.2010,22:15,Al Ahli SC,Al-Fateh,1,2,,,3,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
19,25.08.2010,22:00,Al-Hilal,Al-Faisaly,5,1,,,3,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
20,25.08.2010,22:15,Al-Raed,Al Wehda,3,2,,,3,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
21,25.08.2010,22:15,Al-Ittihad FC,Najran,2,0,,,3,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
22,28.08.2010,21:45,Al Qadisiya,Al-Taawon,4,1,,,4,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
23,28.08.2010,22:00,Al-Nassr,Al-Shabab,0,0,,,4,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
24,29.08.2010,21:45,Al-Fateh,Al-Raed,1,1,,,4,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
25,29.08.2010,21:45,Al-Ettifaq,Al-Faisaly,1,0,,,4,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
26,29.08.2010,22:00,Najran,Al Ahli SC,2,1,,,4,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
27,29.08.2010,22:15,Al-Ittihad FC,Al-Hazem,4,0,,,4,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
28,29.08.2010,22:15,Al Wehda,Al-Hilal,1,3,,,4,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
29,16.09.2010,20:30,Al-Hazem,Al Wehda,1,1,,,5,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
30,16.09.2010,20:30,Al-Faisaly,Al-Nassr,1,1,,,5,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
31,16.09.2010,20:30,Al Ahli SC,Al-Ittihad FC,1,3,,,5,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
32,17.09.2010,20:20,Al-Taawon,Al-Raed,1,0,,,5,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
33,17.09.2010,20:20,Al-Ettifaq,Najran,1,0,,,5,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
34,22.09.2010,20:15,Al-Raed,Al-Ittihad FC,1,2,,,6,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
35,22.09.2010,20:15,Al-Faisaly,Al-Hazem,3,1,,,6,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
36,22.09.2010,20:15,Al Wehda,Al-Ettifaq,0,1,,,6,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
37,23.09.2010,20:15,Al-Taawon,Najran,2,3,,,6,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
38,23.09.2010,20:15,Al Qadisiya,Al-Nassr,1,3,,,6,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
39,27.09.2010,20:10,Najran,Al-Shabab,1,2,,,7,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
40,27.09.2010,20:10,Al-Hazem,Al-Raed,0,0,,,7,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
41,27.09.2010,20:10,Al-Ettifaq,Al-Fateh,2,2,,,7,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
42,28.09.2010,20:10,Al-Nassr,Al Wehda,0,1,,,7,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
43,28.09.2010,20:10,Al Qadisiya,Al-Faisaly,2,2,,,7,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
44,28.09.2010,20:10,Al Ahli SC,Al-Taawon,1,1,,,7,,,2010-2011,2010,2011,FS,SPL-2010-2011-FS.csv
